Family_id,Total_members,Ancient,Euteleostomi,Amniotes,Placentals,Recent,Ohnologs,SSDs,Dominant,Recessive,Both,Unknown,None,Family_Root
2975,2,2,0,0,0,0,2,0,0,0,0,1,1,Vertebrata
2976,2,2,0,0,0,0,0,2,0,0,0,1,1,Eutheria
2978,9,4,3,1,1,0,4,5,0,2,0,5,2,LECA
2981,3,3,0,0,0,0,0,3,0,0,1,1,1,LECA
2986,3,2,1,0,0,0,0,3,0,0,0,2,1,Vertebrata
299,2,1,0,0,0,0,0,2,0,1,0,0,1,LECA
2990,2,2,0,0,0,0,2,0,0,0,1,1,0,Chordata
2991,14,6,7,1,0,0,9,5,2,2,0,9,1,LECA
2992,9,5,2,0,0,2,3,6,0,1,0,1,7,LECA
2999,2,1,1,0,0,0,0,2,1,0,0,1,0,LECA
3,2,2,0,0,0,0,0,2,0,1,0,1,0,Opisthokonta
300,6,2,2,1,0,1,5,1,0,1,1,4,0,LECA
3002,2,1,1,0,0,0,2,0,0,0,0,1,1,Chordata
3003,3,0,2,1,0,0,3,0,0,0,0,3,0,Gnathostomata
3006,4,2,1,0,0,1,2,2,0,0,0,1,3,LECA
3009,2,1,1,0,0,0,2,0,0,0,0,2,0,Vertebrata
301,2,0,0,1,0,1,2,0,0,0,0,2,0,Bilateria
3014,3,2,1,0,0,0,3,0,0,1,0,2,0,Bilateria
3019,3,1,1,1,0,0,3,0,0,0,0,2,1,LECA
302,6,2,2,2,0,0,1,5,1,0,1,3,1,LECA
3025,2,2,0,0,0,0,0,2,0,0,0,2,0,Bilateria
3026,3,3,0,0,0,0,0,3,0,2,0,0,1,Opisthokonta
3027,2,1,1,0,0,0,0,2,1,0,0,1,0,LECA
303,2,1,1,0,0,0,2,0,0,1,0,1,0,LECA
3036,2,2,0,0,0,0,0,2,0,0,0,2,0,LECA
304,3,1,1,0,1,0,0,3,0,0,0,3,0,Bilateria
3040,2,1,0,1,0,0,2,0,0,0,0,2,0,LECA
3041,5,4,0,0,1,0,0,5,0,1,0,4,0,Chordata
3045,4,0,1,1,2,0,0,4,1,0,2,1,0,LECA
305,3,0,0,3,0,0,0,3,1,0,0,1,1,LECA
3052,2,2,0,0,0,0,0,2,0,0,0,2,0,LECA
3054,3,1,1,0,1,0,3,0,1,0,0,2,0,LECA
3057,2,0,1,1,0,0,2,0,0,0,0,2,0,Gnathostomata
3059,4,3,0,1,0,0,0,4,1,3,0,0,0,LECA
306,10,5,3,2,0,0,7,3,2,2,0,5,1,LECA
3064,2,0,0,0,0,2,0,2,0,0,0,2,0,Eutheria
3067,2,2,0,0,0,0,0,2,0,1,0,1,0,LECA
3069,2,2,0,0,0,0,0,2,0,0,0,0,2,LECA
307,9,6,3,0,0,0,9,0,0,2,0,3,4,LECA
3071,3,0,2,0,0,1,0,3,0,0,0,3,0,Gnathostomata
3074,2,2,0,0,0,0,2,0,1,1,0,0,0,LECA
3077,2,1,0,1,0,0,0,2,0,2,0,0,0,Bilateria
308,11,2,2,0,0,7,2,9,1,0,0,10,0,LECA
3080,2,1,0,1,0,0,0,2,0,0,0,1,1,LECA
3082,6,3,1,2,0,0,6,0,0,0,0,6,0,LECA
3083,2,0,0,2,0,0,0,2,0,0,0,1,1,LECA
3087,5,1,3,0,1,0,0,5,0,0,0,4,1,LECA
309,5,4,1,0,0,0,0,5,0,0,0,3,2,Chordata
3090,2,2,0,0,0,0,0,2,0,0,0,2,0,Vertebrata
3091,2,1,0,1,0,0,2,0,0,0,0,2,0,LECA
3096,3,2,1,0,0,0,3,0,0,0,0,1,2,Vertebrata
3099,5,3,0,1,1,0,2,3,1,2,1,1,0,Opisthokonta
31,15,4,4,1,5,1,5,10,0,1,0,8,6,Bilateria
310,3,3,0,0,0,0,0,3,0,0,0,2,1,Bilateria
3100,2,2,0,0,0,0,0,2,0,0,0,1,1,LECA
3105,4,4,0,0,0,0,4,0,0,1,0,3,0,Chordata
311,2,0,1,1,0,0,2,0,0,0,0,1,1,Bilateria
3110,2,0,1,1,0,0,0,2,0,0,0,2,0,Bilateria
3118,2,2,0,0,0,0,0,2,0,0,0,1,1,LECA
3119,6,1,1,4,0,0,5,1,1,1,0,3,1,LECA
312,13,0,3,10,0,0,0,13,0,4,1,5,3,Vertebrata
3121,9,0,0,0,0,6,0,9,0,0,0,7,2,Simiiformes
3122,8,7,1,0,0,0,2,6,0,1,0,6,1,LECA
3124,3,3,0,0,0,0,0,3,0,0,0,1,2,LECA
3128,2,0,0,1,1,0,2,0,2,0,0,0,0,LECA
3129,3,1,2,0,0,0,2,1,0,0,0,3,0,Gnathostomata
313,3,1,0,1,1,0,0,3,0,0,0,3,0,Chordata
3131,3,0,1,1,0,1,0,3,0,0,0,1,2,Gnathostomata
3136,3,0,2,1,0,0,0,3,2,0,0,1,0,LECA
3138,3,3,0,0,0,0,2,1,1,0,0,1,1,LECA
3143,2,1,1,0,0,0,2,0,0,0,0,1,1,Bilateria
3146,4,0,0,4,0,0,0,4,0,0,0,3,1,Tetrapoda
3148,3,3,0,0,0,0,3,0,0,1,0,1,1,LECA
315,2,1,1,0,0,0,0,2,0,0,0,1,1,LECA
316,23,11,5,5,2,0,17,6,5,6,0,9,3,LECA
3160,2,2,0,0,0,0,2,0,0,0,0,2,0,LECA
3161,5,0,3,1,1,0,0,5,0,0,0,5,0,Gnathostomata
3164,2,2,0,0,0,0,2,0,0,0,0,1,1,LECA
3166,3,2,1,0,0,0,0,3,0,0,0,3,0,LECA
3169,3,2,1,0,0,0,2,1,0,0,0,3,0,LECA
317,4,0,1,1,2,0,0,4,1,1,1,0,1,Vertebrata
3172,3,3,0,0,0,0,2,1,0,0,0,3,0,LECA
3174,5,5,0,0,0,0,3,2,0,0,0,5,0,LECA
3176,2,0,0,1,1,0,2,0,2,0,0,0,0,Chordata
318,16,8,6,0,2,0,10,6,0,1,1,13,1,LECA
3184,4,4,0,0,0,0,2,2,0,0,0,3,1,LECA
3186,7,4,1,0,1,1,5,2,0,2,0,1,4,Opisthokonta
3187,2,1,1,0,0,0,2,0,0,0,0,2,0,Opisthokonta
319,14,6,5,2,1,0,5,9,0,1,0,11,2,LECA
3194,2,1,0,1,0,0,2,0,0,1,0,1,0,Opisthokonta
3195,2,2,0,0,0,0,0,2,0,0,0,1,1,Homo sapiens
3197,2,2,0,0,0,0,2,0,0,0,0,2,0,Gnathostomata
32,3,1,1,1,0,0,3,0,0,1,0,2,0,LECA
320,37,9,7,14,5,2,26,11,1,5,2,26,3,LECA
3204,3,2,0,1,0,0,0,3,0,1,0,1,1,Vertebrata
321,2,1,0,1,0,0,0,2,0,1,0,1,0,LECA
3211,2,0,1,0,1,0,2,0,0,0,0,0,2,Vertebrata
3212,2,1,1,0,0,0,0,2,0,0,0,1,1,Bilateria
3216,2,2,0,0,0,0,0,2,0,0,0,2,0,LECA
3219,5,5,0,0,0,0,3,2,0,0,0,5,0,LECA
322,2,0,2,0,0,0,2,0,1,0,0,1,0,LECA
3221,2,2,0,0,0,0,0,2,0,1,0,1,0,Opisthokonta
3224,3,0,2,0,1,0,0,3,0,0,1,2,0,LECA
3225,3,3,0,0,0,0,0,3,0,0,0,2,1,LECA
3227,2,0,2,0,0,0,0,2,0,0,0,2,0,Vertebrata
3228,3,3,0,0,0,0,0,3,0,0,0,2,1,LECA
323,3,3,0,0,0,0,0,3,0,3,0,0,0,Opisthokonta
3234,5,4,0,1,0,0,5,0,1,0,0,2,2,Vertebrata
3235,2,2,0,0,0,0,2,0,0,0,0,2,0,Vertebrata
3236,2,2,0,0,0,0,2,0,0,0,0,2,0,LECA
3238,2,2,0,0,0,0,0,2,0,0,0,1,1,LECA
3239,6,1,2,1,2,0,0,6,1,0,0,5,0,Chordata
3243,5,0,2,1,1,1,0,5,0,0,0,5,0,LECA
325,69,0,0,0,30,37,0,69,0,0,0,25,44,LECA
3250,2,2,0,0,0,0,2,0,0,0,0,2,0,LECA
3255,3,2,1,0,0,0,3,0,0,0,0,3,0,LECA
3256,4,2,2,0,0,0,2,2,0,0,0,4,0,Vertebrata
3257,5,5,0,0,0,0,3,2,0,0,0,5,0,LECA
326,16,2,6,8,0,0,3,13,0,2,0,9,5,Chordata
3264,5,1,1,1,0,2,3,2,0,0,0,4,1,Chordata
3265,3,1,2,0,0,0,2,1,0,1,0,2,0,Chordata
3267,3,3,0,0,0,0,3,0,0,0,0,3,0,LECA
327,8,2,3,2,0,1,7,1,0,1,0,4,3,Bilateria
3274,3,0,2,1,0,0,0,3,1,0,0,2,0,Gnathostomata
3276,2,0,1,0,1,0,0,2,0,1,0,1,0,Vertebrata
328,4,1,3,0,0,0,4,0,0,0,0,4,0,LECA
3285,2,2,0,0,0,0,0,2,0,0,0,2,0,Vertebrata
329,4,2,2,0,0,0,4,0,0,3,0,0,1,LECA
3291,2,2,0,0,0,0,0,2,0,1,0,1,0,LECA
3292,24,5,10,6,3,0,1,23,1,0,0,23,0,Bilateria
3295,3,1,1,1,0,0,3,0,0,0,0,3,0,Vertebrata
3296,2,2,0,0,0,0,0,2,0,0,0,1,1,LECA
3299,3,0,3,0,0,0,0,3,0,0,0,2,1,Vertebrata
33,14,9,2,2,1,0,13,1,0,4,0,7,3,LECA
330,2,0,0,1,1,0,0,2,0,0,0,1,1,Bilateria
3301,2,1,1,0,0,0,2,0,0,2,0,0,0,Vertebrata
3309,2,2,0,0,0,0,0,2,0,0,0,2,0,LECA
3313,3,2,0,0,1,0,0,3,0,0,0,3,0,Bilateria
3314,2,2,0,0,0,0,2,0,0,0,0,2,0,LECA
3316,2,0,2,0,0,0,2,0,0,0,0,2,0,LECA
3318,5,0,4,0,1,0,0,5,1,0,0,4,0,LECA
3320,3,2,1,0,0,0,2,1,1,0,0,1,1,LECA
3321,4,4,0,0,0,0,2,2,0,1,0,3,0,LECA
3325,4,2,1,1,0,0,4,0,0,1,0,2,1,Bilateria
3327,3,1,2,0,0,0,2,1,1,0,0,1,1,Vertebrata
3329,3,2,1,0,0,0,0,3,0,0,0,3,0,LECA
333,7,1,3,1,2,0,2,5,1,1,0,3,2,LECA
3334,2,2,0,0,0,0,0,2,0,1,1,0,0,LECA
3336,2,0,1,1,0,0,0,2,0,0,0,1,1,LECA
3340,2,1,1,0,0,0,2,0,0,0,0,2,0,LECA
3342,2,2,0,0,0,0,0,2,0,1,0,1,0,Gnathostomata
335,2,1,0,1,0,0,0,2,0,1,0,1,0,LECA
3351,3,2,0,0,1,0,3,0,0,0,0,3,0,LECA
3352,2,1,0,1,0,0,2,0,0,1,0,0,1,Gnathostomata
3356,14,10,3,1,0,0,6,8,2,2,1,8,1,Bilateria
336,2,1,0,1,0,0,2,0,0,0,0,1,1,Opisthokonta
3364,4,0,1,0,2,1,0,4,0,1,0,3,0,Bilateria
3365,8,4,0,4,0,0,6,2,0,1,1,6,0,LECA
337,3,1,1,0,1,0,3,0,2,0,0,1,0,Bilateria
338,2,2,0,0,0,0,2,0,0,0,0,2,0,Gnathostomata
3381,2,2,0,0,0,0,0,2,0,0,0,2,0,Vertebrata
3384,5,2,0,3,0,0,2,3,0,2,0,2,1,Opisthokonta
3385,7,4,0,1,2,0,6,1,0,1,0,6,0,LECA
339,36,6,8,6,14,2,15,21,2,7,4,19,4,LECA
3391,2,0,0,0,2,0,0,2,0,0,0,1,1,LECA
3393,2,2,0,0,0,0,2,0,0,0,0,2,0,LECA
34,13,6,4,0,2,1,7,6,0,2,1,10,0,Opisthokonta
340,5,0,0,5,0,0,0,5,0,0,0,4,1,LECA
3402,3,3,0,0,0,0,3,0,0,1,0,2,0,Opisthokonta
3403,2,2,0,0,0,0,0,2,0,2,0,0,0,Bilateria
3412,3,1,0,2,0,0,3,0,0,0,0,3,0,LECA
3413,2,1,0,0,0,1,2,0,0,0,0,2,0,LECA
3414,2,1,1,0,0,0,2,0,0,0,0,2,0,Gnathostomata
3418,10,4,4,1,1,0,0,10,0,0,0,5,5,Bilateria
342,11,8,1,2,0,0,5,6,1,1,0,7,2,LECA
343,38,9,8,11,8,2,19,19,1,7,1,22,7,LECA
3430,14,0,3,3,2,5,0,14,0,0,0,10,4,LECA
3431,3,1,1,0,0,1,3,0,0,0,0,3,0,LECA
3433,2,2,0,0,0,0,0,2,0,0,0,1,1,Gnathostomata
3435,2,2,0,0,0,0,0,2,0,2,0,0,0,Bilateria
3437,16,7,2,7,0,0,13,3,1,0,0,12,3,Bilateria
3442,3,1,1,0,0,1,3,0,0,0,0,3,0,LECA
3448,4,4,0,0,0,0,4,0,0,0,0,4,0,LECA
3459,2,2,0,0,0,0,0,2,0,0,0,2,0,Opisthokonta
346,3,1,2,0,0,0,0,3,0,3,0,0,0,Opisthokonta
3460,2,1,1,0,0,0,0,2,0,0,0,1,1,LECA
3466,8,2,6,0,0,0,0,8,0,1,1,6,0,LECA
3467,2,1,0,1,0,0,0,2,1,0,0,1,0,LECA
3468,2,0,2,0,0,0,0,2,0,0,0,1,1,LECA
3471,3,2,0,0,1,0,3,0,0,0,0,3,0,Vertebrata
348,22,7,7,6,1,1,16,6,4,1,1,14,2,LECA
3480,9,3,4,1,1,0,4,5,0,3,0,5,1,LECA
3481,5,1,0,2,1,1,5,0,0,0,0,4,1,LECA
3482,3,2,1,0,0,0,0,3,0,0,0,2,1,Opisthokonta
3483,8,2,2,4,0,0,2,6,0,0,0,6,2,Bilateria
3486,2,2,0,0,0,0,2,0,0,0,0,1,1,LECA
3487,2,2,0,0,0,0,2,0,0,1,0,1,0,LECA
3489,6,1,1,1,3,0,5,1,0,0,0,2,4,LECA
3491,2,2,0,0,0,0,2,0,0,0,0,0,2,LECA
3492,5,4,1,0,0,0,0,5,0,1,0,3,1,LECA
35,33,22,5,6,0,0,13,20,1,3,1,19,9,LECA
350,21,1,4,2,6,8,0,21,3,2,1,15,0,LECA
3508,4,3,1,0,0,0,2,2,0,3,0,1,0,Bilateria
3509,8,8,0,0,0,0,5,3,0,0,0,3,5,LECA
351,4,3,1,0,0,0,3,1,0,1,0,1,2,Chordata
3510,2,1,0,1,0,0,0,2,0,0,0,1,1,Bilateria
3514,14,11,1,1,1,0,0,14,1,3,1,8,1,LECA
352,19,12,6,1,0,0,11,8,1,0,0,6,12,LECA
3527,5,0,2,1,1,1,2,3,0,2,0,1,2,LECA
3528,21,15,2,1,0,2,0,21,0,0,0,16,5,LECA
3529,2,2,0,0,0,0,2,0,0,0,0,2,0,Gnathostomata
353,5,2,3,0,0,0,5,0,0,0,0,0,5,LECA
3533,5,2,3,0,0,0,0,5,0,1,0,3,1,Opisthokonta
3537,2,0,2,0,0,0,0,2,0,0,0,2,0,Gnathostomata
3539,4,4,0,0,0,0,0,4,0,0,0,4,0,LECA
354,5,2,0,2,1,0,3,2,0,1,0,3,1,LECA
3540,3,3,0,0,0,0,0,3,0,0,0,2,1,LECA
3546,3,1,0,0,0,1,3,0,1,1,0,0,1,LECA
3549,2,2,0,0,0,0,0,2,0,0,0,1,1,LECA
355,3,3,0,0,0,0,2,1,0,1,0,1,1,LECA
3551,9,7,2,0,0,0,3,6,1,0,0,7,1,LECA
3556,5,0,1,2,2,0,4,1,1,0,0,3,1,Bilateria
3557,4,3,0,1,0,0,4,0,0,1,1,2,0,Bilateria
356,14,9,1,4,0,0,2,12,1,0,0,10,3,LECA
3565,2,2,0,0,0,0,0,2,0,0,0,0,2,Gnathostomata
3566,3,3,0,0,0,0,0,3,0,0,0,2,1,LECA
3569,6,0,1,1,3,1,0,6,0,0,0,5,1,Bilateria
357,6,5,1,0,0,0,4,2,2,1,0,3,0,LECA
3571,7,4,0,2,0,1,7,0,1,1,1,4,0,Chordata
3572,2,2,0,0,0,0,0,2,0,0,1,1,0,Vertebrata
3575,6,2,3,1,0,0,6,0,0,0,0,6,0,Chordata
3579,2,2,0,0,0,0,2,0,0,0,0,2,0,LECA
358,9,4,1,3,0,1,3,6,1,1,0,6,1,LECA
3580,16,10,3,2,1,0,14,2,4,2,2,8,0,LECA
3582,4,3,0,1,0,0,0,4,0,1,0,3,0,Vertebrata
3585,5,4,1,0,0,0,4,1,0,0,0,5,0,LECA
3586,2,2,0,0,0,0,2,0,0,0,0,0,2,LECA
3588,7,5,2,0,0,0,2,5,0,3,0,4,0,Bilateria
359,4,0,2,2,0,0,0,4,0,0,0,3,1,Gnathostomata
3591,4,2,1,1,0,0,4,0,0,0,1,3,0,Bilateria
3597,6,5,1,0,0,0,3,3,0,1,0,3,2,LECA
36,2,2,0,0,0,0,0,2,0,0,0,2,0,LECA
360,3,2,1,0,0,0,2,1,0,2,0,1,0,LECA
3606,3,0,0,1,2,0,0,3,0,1,0,2,0,LECA
3609,3,1,0,1,1,0,2,1,0,0,0,2,1,LECA
3611,3,0,2,1,0,0,0,3,1,1,0,1,0,LECA
3615,2,0,2,0,0,0,0,2,0,0,1,0,1,LECA
3616,4,2,2,0,0,0,4,0,4,0,0,0,0,Bilateria
3618,3,3,0,0,0,0,3,0,1,0,0,2,0,Vertebrata
362,3,2,0,1,0,0,0,3,0,0,0,2,1,LECA
3627,4,2,2,0,0,0,0,4,0,1,0,3,0,LECA
363,3,0,3,0,0,0,3,0,0,0,0,1,2,LECA
3630,4,1,3,0,0,0,4,0,0,0,1,3,0,Bilateria
3634,3,1,1,1,0,0,0,3,0,0,0,3,0,Opisthokonta
3638,4,1,0,1,2,0,3,1,0,0,0,3,1,Opisthokonta
364,3,3,0,0,0,0,2,1,0,1,0,2,0,Bilateria
3640,3,0,1,1,1,0,3,0,0,1,0,2,0,LECA
3642,2,1,0,1,0,0,0,2,0,0,0,1,1,Vertebrata
3645,3,1,1,1,0,0,2,1,0,0,0,2,1,Bilateria
3648,4,2,2,0,0,0,2,2,0,1,0,3,0,LECA
3654,2,1,0,0,1,0,0,2,0,0,0,1,1,LECA
3655,2,2,0,0,0,0,0,2,0,1,0,0,1,LECA
3656,4,0,0,1,2,1,2,2,0,1,0,2,1,Chordata
3657,2,1,0,1,0,0,0,2,0,0,0,2,0,Vertebrata
366,4,1,1,2,0,0,4,0,0,0,0,3,1,LECA
3662,8,6,2,0,0,0,0,8,0,1,0,2,5,LECA
3663,7,3,2,1,0,1,6,1,0,1,0,6,0,LECA
3664,2,2,0,0,0,0,0,2,0,1,0,0,1,LECA
367,2,2,0,0,0,0,0,2,0,1,0,1,0,Gnathostomata
3672,3,2,1,0,0,0,2,1,0,0,0,1,2,LECA
3674,2,1,1,0,0,0,2,0,0,0,0,2,0,Bilateria
3677,2,2,0,0,0,0,2,0,0,0,0,2,0,LECA
3679,3,2,1,0,0,0,3,0,0,2,0,0,1,LECA
368,4,4,0,0,0,0,2,2,0,0,0,4,0,LECA
3687,3,2,0,1,0,0,2,1,0,0,0,3,0,LECA
369,10,1,3,2,0,4,3,7,1,0,0,3,6,LECA
3695,2,0,0,0,1,1,0,2,0,1,0,1,0,Simiiformes
37,9,8,0,0,1,0,9,0,0,0,0,9,0,LECA
370,2,0,1,0,0,1,2,0,0,0,0,1,1,Bilateria
3700,6,0,1,3,2,0,0,6,0,0,0,6,0,Vertebrata
3702,2,2,0,0,0,0,0,2,0,1,0,1,0,LECA
3703,2,1,0,1,0,0,2,0,0,1,0,1,0,LECA
3706,2,2,0,0,0,0,2,0,0,0,1,0,1,Vertebrata
3708,2,1,0,1,0,0,0,2,0,0,0,2,0,Bilateria
3709,2,1,0,1,0,0,2,0,0,1,0,1,0,LECA
371,27,14,4,7,2,0,0,27,1,6,2,14,4,LECA
3714,25,2,0,0,1,22,0,25,0,0,0,1,24,Vertebrata
3718,3,2,0,0,1,0,0,3,1,1,0,1,0,Bilateria
3720,4,3,1,0,0,0,2,2,1,1,0,2,0,Opisthokonta
3721,2,2,0,0,0,0,2,0,0,0,0,2,0,LECA
3733,2,1,0,1,0,0,2,0,1,0,0,1,0,Vertebrata
3735,2,1,1,0,0,0,2,0,0,0,0,1,1,Vertebrata
3736,4,0,0,4,0,0,0,4,0,0,0,2,2,LECA
3737,2,2,0,0,0,0,0,2,0,1,0,1,0,Opisthokonta
3739,3,2,1,0,0,0,2,1,0,1,0,2,0,Bilateria
374,7,7,0,0,0,0,7,0,0,0,0,7,0,LECA
3740,3,3,0,0,0,0,0,3,0,0,0,2,1,Bilateria
3744,3,1,2,0,0,0,3,0,0,0,0,2,1,LECA
3746,5,3,0,2,0,0,0,5,0,1,2,2,0,Opisthokonta
3748,3,0,1,2,0,0,3,0,1,0,0,2,0,Chordata
3751,3,0,3,0,0,0,0,3,0,0,0,2,1,LECA
3752,2,2,0,0,0,0,0,2,0,1,0,1,0,LECA
3763,5,0,5,0,0,0,0,5,0,2,0,3,0,Tetrapoda
3764,2,2,0,0,0,0,0,2,1,0,0,1,0,Gnathostomata
3765,2,2,0,0,0,0,0,2,0,0,0,1,1,LECA
3767,3,3,0,0,0,0,2,1,0,0,0,2,1,LECA
377,22,1,5,8,2,6,0,22,2,6,1,12,1,Chordata
3774,3,2,1,0,0,0,0,3,0,1,0,2,0,Opisthokonta
3775,11,3,2,0,2,4,3,8,2,0,0,9,0,LECA
3778,2,2,0,0,0,0,0,2,0,0,0,2,0,LECA
378,2,2,0,0,0,0,0,2,0,1,0,0,1,LECA
3782,2,1,1,0,0,0,2,0,0,1,0,0,1,Opisthokonta
3787,2,2,0,0,0,0,2,0,0,0,0,2,0,LECA
379,2,0,1,1,0,0,0,2,0,0,0,1,1,LECA
3792,4,1,3,0,0,0,0,4,1,0,0,3,0,Vertebrata
3794,2,2,0,0,0,0,0,2,0,0,0,2,0,LECA
3799,5,4,1,0,0,0,2,3,0,1,0,4,0,Opisthokonta
38,9,4,1,4,0,0,4,5,0,3,0,6,0,LECA
380,32,14,12,3,2,1,24,8,11,2,1,16,2,LECA
3803,3,2,0,1,0,0,0,3,0,0,0,3,0,LECA
3807,4,2,0,0,2,0,0,4,0,0,0,2,2,LECA
3809,3,0,1,1,0,1,3,0,0,0,0,2,1,LECA
381,5,4,1,0,0,0,2,3,0,0,0,4,1,LECA
3818,9,2,4,3,0,0,3,6,2,1,1,4,1,Chordata
382,10,0,0,1,9,0,0,10,0,0,0,9,1,Gnathostomata
3822,3,1,2,0,0,0,2,1,0,0,0,3,0,Bilateria
383,17,0,0,5,6,6,0,17,2,0,0,12,3,LECA
3831,2,2,0,0,0,0,2,0,0,0,0,2,0,Vertebrata
3834,3,3,0,0,0,0,0,3,0,1,0,2,0,LECA
384,3,1,1,0,0,1,2,1,0,1,0,2,0,LECA
3840,3,2,0,1,0,0,3,0,0,0,0,3,0,LECA
3845,5,1,1,3,0,0,0,5,1,2,0,2,0,LECA
3847,2,0,0,2,0,0,0,2,0,0,0,1,1,LECA
385,11,3,1,4,1,2,10,1,1,0,0,9,1,LECA
386,55,13,19,15,7,1,43,12,13,4,10,27,1,LECA
3860,6,3,2,0,1,0,0,6,0,1,0,5,0,LECA
3864,2,0,1,0,1,0,0,2,0,0,0,1,1,Gnathostomata
3871,4,2,0,2,0,0,4,0,0,0,0,4,0,LECA
3872,4,0,1,3,0,0,0,4,0,0,0,3,1,Euteleostomi
388,7,5,1,1,0,0,4,3,0,2,0,5,0,Bilateria
3880,2,2,0,0,0,0,0,2,0,0,0,2,0,Vertebrata
3881,3,1,1,0,1,0,2,1,1,0,0,2,0,Bilateria
3882,2,1,0,1,0,0,0,2,0,0,0,1,1,Chordata
389,5,1,2,2,0,0,4,1,0,0,0,3,2,LECA
3892,23,0,0,0,1,18,0,23,0,0,0,10,13,LECA
3894,3,1,1,0,1,0,0,3,0,1,0,2,0,Opisthokonta
3897,3,1,1,1,0,0,0,3,0,0,0,3,0,Gnathostomata
3899,2,2,0,0,0,0,2,0,1,1,0,0,0,LECA
39,2,0,1,1,0,0,0,2,0,0,0,2,0,Euteleostomi
390,14,10,1,2,0,1,10,4,2,1,0,7,4,LECA
3902,5,3,1,1,0,0,2,3,0,2,0,2,1,LECA
3906,4,0,0,3,0,1,0,4,0,0,0,4,0,Hominidae
3907,3,0,1,1,0,1,0,3,0,0,0,2,1,LECA
3908,2,0,0,2,0,0,0,2,0,0,0,2,0,Chordata
3917,2,1,1,0,0,0,0,2,1,0,0,1,0,Vertebrata
392,18,4,4,5,2,3,8,10,2,1,1,12,2,LECA
3926,2,1,1,0,0,0,2,0,0,0,0,2,0,LECA
393,3,2,1,0,0,0,2,1,0,0,0,2,1,LECA
3930,19,2,0,1,6,5,4,15,1,1,0,8,9,LECA
3937,2,2,0,0,0,0,0,2,0,0,0,1,1,Opisthokonta
3940,3,3,0,0,0,0,3,0,0,0,0,3,0,Vertebrata
3942,3,1,0,0,1,1,3,0,0,0,0,3,0,LECA
3943,4,4,0,0,0,0,0,4,0,3,0,0,1,LECA
3945,5,4,1,0,0,0,0,5,0,1,0,2,2,LECA
3947,3,2,0,1,0,0,3,0,0,0,0,3,0,LECA
395,3,2,0,1,0,0,2,1,1,0,0,0,2,LECA
3952,2,2,0,0,0,0,0,2,0,0,0,0,2,Opisthokonta
3954,4,0,1,1,0,2,0,4,0,0,0,3,1,Euteleostomi
3955,2,0,1,1,0,0,0,2,0,0,0,0,2,LECA
3957,2,2,0,0,0,0,0,2,0,0,0,2,0,Vertebrata
3958,6,3,3,0,0,0,6,0,3,0,0,3,0,Bilateria
3959,5,0,0,4,0,1,0,5,0,1,0,4,0,Gnathostomata
396,7,3,1,0,2,1,4,3,0,1,0,6,0,Bilateria
3963,5,4,0,1,0,0,2,3,0,2,0,1,2,Bilateria
3968,2,1,0,1,0,0,0,2,0,1,0,1,0,Gnathostomata
397,3,0,2,1,0,0,0,3,0,0,0,2,1,Gnathostomata
3977,2,2,0,0,0,0,2,0,0,0,0,2,0,LECA
398,4,2,0,1,1,0,3,1,1,1,1,1,0,Bilateria
3981,3,3,0,0,0,0,3,0,0,0,0,1,2,LECA
3982,4,4,0,0,0,0,2,2,0,0,0,3,1,LECA
3983,2,1,0,1,0,0,0,2,0,0,0,0,2,Vertebrata
3987,2,0,1,1,0,0,0,2,0,2,0,0,0,Amniota
399,3,3,0,0,0,0,0,3,0,0,0,3,0,LECA
3990,2,0,0,2,0,0,0,2,0,0,0,1,1,Gnathostomata
3992,6,2,1,3,0,0,0,6,1,0,0,5,0,LECA
3994,5,0,0,5,0,0,0,5,0,0,0,4,1,LECA
4,3,2,1,0,0,0,0,3,0,1,0,2,0,LECA
40,20,14,4,1,1,0,5,15,0,2,0,14,4,LECA
400,2,1,0,1,0,0,0,2,0,0,0,2,0,LECA
4000,4,0,3,0,1,0,0,4,0,1,1,2,0,Bilateria
4002,3,3,0,0,0,0,0,3,0,2,0,1,0,LECA
4005,3,0,1,2,0,0,0,3,0,3,0,0,0,Chordata
4007,2,1,0,1,0,0,2,0,0,0,0,0,2,LECA
4008,3,3,0,0,0,0,2,1,0,0,0,2,1,LECA
401,20,8,4,2,2,4,8,12,2,2,0,14,2,LECA
4013,2,0,1,1,0,0,2,0,1,0,0,1,0,Chordata
4019,4,1,1,1,1,0,2,2,0,1,0,3,0,LECA
402,8,5,2,1,0,0,0,8,0,0,0,8,0,Bilateria
4020,2,1,1,0,0,0,0,2,2,0,0,0,0,LECA
4022,2,2,0,0,0,0,0,2,0,0,0,2,0,Bilateria
4027,17,0,3,13,0,1,0,17,0,0,0,17,0,Amniota
4032,3,2,1,0,0,0,2,1,0,0,0,1,2,LECA
404,12,2,3,1,4,2,4,8,1,0,0,6,5,LECA
4043,2,1,0,0,1,0,2,0,0,0,0,2,0,Opisthokonta
4044,16,3,12,1,0,0,0,16,0,0,0,15,1,Vertebrata
405,3,0,1,2,0,0,3,0,0,0,0,2,1,LECA
4050,2,0,1,0,0,1,0,2,0,0,0,1,1,LECA
4051,4,4,0,0,0,0,4,0,0,1,0,3,0,Vertebrata
4054,2,0,0,1,1,0,2,0,0,0,0,2,0,Bilateria
